Specimen 4,Specimen 4,Specimen 4,Specimen 4
35.91,323.8935242,0.534899294,38.61276771
35.94,322.8349304,0.535499156,38.6132598
35.98,321.7121277,0.536249697,38.61394073
36.01,320.6203308,0.536699712,38.61444141
36.05,319.5475769,0.537599027,38.61512233
36.09,318.431366,0.538348615,38.61579467
36.14,317.1022644,0.539249837,38.6166072
36.18,315.9489441,0.539849997,38.61724712
36.25,314.7257996,0.541349471,38.61842872
36.29,313.4416199,0.542098641,38.61910869
36.32,312.3146667,0.542549729,38.61960937
36.35,311.2990417,0.543148637,38.62010146
36.38,310.2306824,0.543599725,38.62059356
36.42,308.7814636,0.54449904,38.62126685
36.46,307.6076355,0.545249462,38.62192298
36.5,306.5275574,0.545999467,38.62261249
36.54,305.4045105,0.546749055,38.62327625
36.58,304.2170105,0.547349751,38.62392474
36.63,303.0090027,0.548249424,38.62476112
36.67,301.9416199,0.549148738,38.62543441
36.73,300.6923523,0.550199986,38.6264434
36.78,299.3510437,0.5510993,38.62726356
36.81,298.1108093,0.551699162,38.62777187
36.85,297.0561218,0.552449465,38.62842895
36.9,295.8256531,0.553349733,38.62926532
36.94,294.6498718,0.554099202,38.62993766
36.99,293.5219421,0.554999471,38.63075877
37.04,292.4037781,0.555899739,38.63158656
37.07,291.3627625,0.5564996,38.63207103
37.12,290.117157,0.557399869,38.6329074
37.17,288.9599304,0.558299184,38.63375236
37.21,287.8407898,0.559049726,38.63442565
37.25,286.8232117,0.55994904,38.63508941
37.29,285.7460632,0.560549855,38.63574649
37.32,284.5429382,0.561149716,38.63624622
37.35,283.5116882,0.561749578,38.63673927
37.39,282.1933289,0.562499166,38.63741161
37.42,281.039032,0.56309998,38.63791992
37.45,279.773407,0.563699841,38.63841201
37.48,278.429657,0.564298749,38.63889648
37.52,276.9950867,0.565049291,38.63956882
37.56,275.563446,0.565799832,38.64023353
37.59,274.1298523,0.566399693,38.64074184
37.62,273.0263367,0.566999972,38.6412511
37.65,271.7275085,0.567599833,38.64175941
37.69,270.5712585,0.568499446,38.64242412
37.72,269.3407898,0.568949163,38.64291622
37.76,268.0204773,0.569699705,38.64358093
37.79,266.8954773,0.570299566,38.64407302
37.83,265.6747742,0.571049154,38.64476157
37.86,264.6210632,0.571650028,38.64525462
37.9,263.4364929,0.572549343,38.64591838
37.95,262.2773132,0.573300004,38.64673091
38.01,261.0888367,0.57449919,38.64773132
38.05,259.8232117,0.57524997,38.64840461
38.08,258.6786804,0.575848877,38.6489215
38.12,257.507782,0.57644999,38.64958526
38.17,256.4565125,0.577499449,38.65040637
38.21,255.2358093,0.578249037,38.65107871
38.24,253.995575,0.578699172,38.65157081
38.28,252.6664734,0.579450011,38.6522441
38.31,251.6596375,0.580198646,38.65274383
38.35,250.3158875,0.580949426,38.65341712
38.39,249.1635437,0.581699014,38.65406467
38.42,248.0229187,0.582149148,38.65455676
38.46,246.8041687,0.58289969,38.65522147
38.5,245.651825,0.583649278,38.6559024
38.55,244.4034882,0.584699571,38.65675528
38.6,243.1642303,0.58559984,38.65759261
38.65,242.0079803,0.586649835,38.65842135
38.69,240.9679413,0.587399423,38.65907748
38.74,239.8400116,0.58829987,38.65992243
38.8,238.6197968,0.589498639,38.66092284
38.85,237.5670624,0.590399861,38.66173537
38.88,236.4928436,0.590998769,38.66223605
38.91,235.4069061,0.591449857,38.66274436
38.95,234.201828,0.592349172,38.6634167
38.99,233.1334686,0.59309876,38.66408999
39.03,232.0631561,0.593849301,38.66476233
39.06,230.6588593,0.594299197,38.66525443
39.1,229.4127655,0.595199466,38.66592772
39.15,228.3395233,0.596099436,38.66675551
39.2,227.2321014,0.596999705,38.66760142
39.24,225.8883514,0.597749293,38.66827376
39.27,224.8356171,0.598349154,38.66876586
39.3,223.7516327,0.598949969,38.66925795
39.33,222.3981171,0.599399984,38.66974242
39.36,221.3434296,0.600148618,38.67025073
39.39,220.2789764,0.600600004,38.67076762
39.43,219.0250702,0.601499319,38.67143233
39.46,217.9469452,0.602099478,38.67193205
39.49,216.8610077,0.60254997,38.67243273
39.53,215.5406952,0.603449285,38.67308886
39.56,214.2731171,0.604049146,38.67360575
39.59,213.1949921,0.604649007,38.67410643
39.63,211.6559296,0.605399549,38.67478736
39.67,210.1207733,0.606298864,38.6754597
39.7,208.8453827,0.606749177,38.67593558
39.73,207.6266327,0.607498765,38.67642767
39.76,206.2281952,0.607949197,38.67692072
39.79,204.9000702,0.608550012,38.67742903
39.81,203.8785858,0.608999193,38.6777571
39.84,202.7965546,0.609599054,38.67827399
39.87,201.6110077,0.610049188,38.67877467
39.9,200.4391327,0.61079973,38.67928298
39.92,199.3278046,0.61124891,38.67961962
39.95,197.8903046,0.611849725,38.68011172
39.98,196.3903046,0.612448633,38.68060381
40,195.3746796,0.612898767,38.68093188
40.03,194.0270233,0.613349974,38.68144019
40.06,193.0133514,0.614098608,38.68194087
40.1,191.6578827,0.614849448,38.68262179
40.13,190.5035858,0.615449309,38.68311389
40.16,189.0875702,0.616049469,38.68359835
40.19,187.6930389,0.616799057,38.68409045
40.22,186.3414764,0.617249191,38.68459113
40.25,185.0367889,0.617850006,38.68509085
40.28,183.6735077,0.618449867,38.68559153
40.31,182.1637421,0.619199455,38.68609984
40.33,181.0348358,0.619648635,38.68644507
40.35,180.0035858,0.619949996,38.68678076
40.38,178.6832733,0.620549977,38.68726523
40.41,177.2731171,0.621149838,38.68776591
40.44,175.8688202,0.621899426,38.688258
40.47,174.5485077,0.622499287,38.68876631
40.5,173.2516327,0.623099148,38.68927462
40.53,172.0250702,0.623699009,38.68976767
40.56,170.7750702,0.624299824,38.69027598
40.58,169.7477264,0.624749005,38.69060404
40.6,168.6774139,0.625199139,38.69093211
40.62,167.5406952,0.625499547,38.69126875
40.64,166.5133514,0.625949681,38.69159682
40.66,165.3649139,0.626398861,38.69193251
40.69,164.1696014,0.626999438,38.69242556
40.72,162.7750702,0.627599299,38.69292529
40.74,161.6969452,0.628049433,38.69327052
40.77,160.2516327,0.628649294,38.69377883
40.79,159.1735077,0.629099429,38.69410689
40.81,157.9430389,0.629400015,38.69442732
40.83,156.5953827,0.629849195,38.6947716
40.85,155.3258514,0.63029933,38.69509108
40.87,154.0563202,0.630749464,38.69543631
40.89,152.8610077,0.631199598,38.69576438
40.91,151.6227264,0.631649733,38.69609244
40.93,150.4899139,0.632099867,38.6964205
40.95,149.4586639,0.632399321,38.69675715
40.98,147.8942108,0.633148909,38.69727309
41,146.8629608,0.633449316,38.69760211
41.03,145.7350311,0.634198904,38.69810183
41.06,144.420578,0.634798765,38.6985863
41.09,143.3033905,0.635398626,38.69907839
41.12,142.1295624,0.635849714,38.69957049
41.15,140.9322968,0.636599302,38.70007117
41.18,139.8522186,0.637049437,38.70057948
41.21,138.7662811,0.637799025,38.70108779
41.24,137.4596405,0.638249159,38.70158846
41.27,136.3092499,0.638998747,38.70209773
41.31,135.0651093,0.639749289,38.70275385
41.35,133.9391327,0.64049983,38.70340998
41.38,132.8942108,0.641099691,38.70391066
41.41,131.7438202,0.64169997,38.70441039
41.44,130.3336639,0.642448604,38.70491965
41.47,129.3180389,0.64289999,38.70541174
41.5,128.1012421,0.643648624,38.70591242
41.53,126.6949997,0.64410001,38.70640452
41.56,125.2731247,0.644848645,38.70689662
41.59,123.9235153,0.645299971,38.70740492
41.61,122.8805466,0.645749152,38.70773299
41.64,121.5699997,0.646499693,38.70824988
41.67,120.1481247,0.647098601,38.70875914
41.69,119.0582809,0.647548735,38.70908721
41.71,117.9606247,0.647998214,38.70941527
41.73,116.8121872,0.648299456,38.70975955
41.75,115.6910934,0.648748636,38.71007903
41.77,114.3395309,0.649198771,38.71041567
41.79,113.0348434,0.649499178,38.71074374
41.81,111.7848434,0.650099993,38.71108038
41.83,110.6403122,0.650399446,38.71141703
41.85,109.3317184,0.650848627,38.71175273
41.87,107.9528122,0.651298761,38.71208937
41.89,106.2965622,0.651748896,38.71243365
41.91,104.4762497,0.652199984,38.71275408
41.93,102.7301559,0.652799845,38.71308215
41.94,101.8903122,0.652949572,38.71324618
