Specimen 2,Specimen 2,Specimen 2,Specimen 2
31.71,641.4074707,0.432449847,37.66845424
31.81,640.7476807,0.433950007,37.67011936
31.91,639.7747803,0.435749441,37.67180069
32.01,639.3681641,0.437549442,37.67345817
32.11,638.6643066,0.439199299,37.67513187
32.21,637.6982422,0.440849155,37.67678078
32.31,637.3101807,0.442499459,37.67847069
32.41,636.3778687,0.444299996,37.68011101
32.49,635.2924194,0.445499718,37.68146522
32.56,634.1404419,0.44669944,37.68263824
32.64,633.0881958,0.448199451,37.68394192
32.74,632.1036987,0.449849188,37.68563183
32.82,631.0299683,0.451199591,37.68695267
32.9,630.0065308,0.452549994,37.68828209
32.96,628.9518433,0.453599989,37.68929107
33.04,627.8536987,0.454949439,37.69061191
33.11,626.7282104,0.456299871,37.69176014
33.18,625.5852661,0.457349986,37.69294174
33.28,624.8851929,0.459148228,37.69459923
33.38,624.6722412,0.460799843,37.69627197
33.44,623.6099854,0.461849988,37.69727333
33.49,622.5181885,0.462749451,37.69809349
33.58,621.5077515,0.464249462,37.69959457
33.68,620.3892212,0.465900004,37.70127685
33.72,619.2866821,0.466500014,37.70194156
33.8,618.2369995,0.46799919,37.70327003
33.89,617.1986084,0.469649464,37.70477112
33.94,616.1395264,0.470400006,37.70559128
34.01,615.0299072,0.471749455,37.70674808
34.1,613.9443359,0.473249465,37.70827396
34.17,612.9384766,0.474449188,37.70943935
34.23,611.9284668,0.475499183,37.71043213
34.33,611.1901245,0.47729972,37.71210583
34.39,610.1124878,0.478348762,37.71309002
34.49,608.9950562,0.479999185,37.71476372
34.55,607.9398804,0.481049448,37.7157727
34.64,606.9005127,0.482549727,37.71727379
34.7,605.8306885,0.483748645,37.71828277
34.8,605.1167603,0.485399842,37.71994789
34.86,604.1067505,0.486449033,37.72092445
34.96,603.2805786,0.488099992,37.72260578
35.03,602.1535034,0.489300013,37.72377963
35.08,601.107605,0.490200013,37.72460742
35.15,600.1063843,0.491399735,37.72578903
35.21,599.093689,0.492449999,37.7268066
35.26,597.9432983,0.493499041,37.72764297
35.34,596.8803101,0.494849443,37.72893138
35.44,596.5687866,0.496499985,37.73061271
35.53,595.4109497,0.498149186,37.73212238
35.58,594.4094849,0.499049455,37.73295875
35.65,593.3787231,0.500249147,37.73414035
35.75,592.2334595,0.501900017,37.73578162
35.82,591.1616821,0.503099561,37.73694606
35.92,590.244812,0.504899442,37.73863597
36.02,589.4654541,0.506550014,37.74029346
36.12,588.1724854,0.508349836,37.74197479
36.19,587.0384521,0.509549558,37.74312301
36.26,585.9925537,0.510749578,37.74427982
36.35,584.9685059,0.512399435,37.74578185
36.45,584.2458496,0.514049828,37.74743839
36.55,583.2349243,0.51584971,37.74913688
36.62,581.9780884,0.517199337,37.75029369
36.67,580.8501587,0.5179497,37.75111385
36.7,579.8345337,0.518399835,37.75162216
36.76,578.7915649,0.519449711,37.75263114
36.86,577.7571411,0.521398246,37.75428863
36.96,576.6506958,0.523049831,37.75595374
37.02,575.6323853,0.524099886,37.7569551
37.07,574.5015259,0.52499944,37.75778289
37.14,573.3484497,0.526199162,37.75893207
37.2,572.3377075,0.527249336,37.75993247
37.26,571.0916138,0.528299034,37.76095004
37.33,570.0809937,0.529349983,37.76209827
37.42,568.9938354,0.530999839,37.76359935
37.47,567.7203979,0.53189975,37.76444431
37.53,566.6515503,0.532949865,37.76542945
37.6,565.4923706,0.534150004,37.76659389
37.64,564.3966675,0.534899712,37.76726718
37.69,563.2755737,0.535650015,37.76811214
37.74,562.0597534,0.536699474,37.76893993
37.82,560.8713989,0.538049996,37.77026935
37.89,559.5847778,0.539399207,37.77145095
37.94,558.5593872,0.540299594,37.77227874
37.98,557.4811401,0.541049182,37.77292724
38.02,556.3561401,0.541649163,37.77358337
38.07,555.1422729,0.542699456,37.77442832
38.13,554.0377808,0.543600023,37.77544589
38.17,552.9860229,0.544349611,37.77609344
38.22,551.9198608,0.545249879,37.77693076
38.26,550.8983765,0.545999467,37.77759548
38.31,549.8583374,0.546750009,37.77843185
38.39,548.7598267,0.548249304,37.77976127
38.45,547.6331177,0.549448907,37.78073688
38.5,546.3411255,0.550199449,37.78159042
38.56,545.2732544,0.551399171,37.7825994
38.65,544.0249634,0.553049982,37.78410907
38.68,542.9507446,0.553499162,37.78460975
38.72,541.9400024,0.554249167,37.78527351
38.8,540.8123169,0.555749297,37.78662772
38.84,539.7068481,0.556499481,37.78727527
38.88,538.5447388,0.557099998,37.7879314
38.97,537.4155273,0.558749974,37.78943343
39.03,536.3734131,0.559799969,37.79044242
39.08,535.2064209,0.560849965,37.79127879
39.13,533.9105225,0.561748624,37.79210754
39.17,532.8909912,0.562498927,37.79277988
39.23,531.8846436,0.563399315,37.79379745
39.3,530.8826904,0.564749718,37.79495426
39.38,529.7219849,0.566099167,37.79626651
39.44,528.4983521,0.567298889,37.79728408
39.5,527.2488403,0.568199337,37.79829307
39.54,526.180481,0.568799973,37.7989492
39.59,524.9607544,0.569849432,37.79977794
39.66,523.8684692,0.571198881,37.80097575
39.72,522.7283325,0.57224822,37.80198474
39.77,521.6511841,0.572999597,37.80279632
39.83,520.5708618,0.574049175,37.80377288
39.89,519.5066528,0.575099587,37.80479045
39.93,518.461731,0.575849175,37.80547138
39.99,517.2723389,0.576899707,37.80645563
40.05,516.2629395,0.578098238,37.80746461
40.1,515.2473145,0.578849614,37.80830099
40.15,514.2272949,0.579749882,37.80914594
40.2,513.2253418,0.580649197,37.80996706
40.26,512.1467285,0.581699312,37.81094266
40.32,510.9213562,0.5828982,37.81195165
40.37,509.7680359,0.583649576,37.81279661
40.43,508.6781921,0.584550023,37.81378175
40.49,507.4169617,0.585749865,37.81477453
40.53,506.4032898,0.586499453,37.8154545
40.59,505.1957703,0.587549448,37.81646444
40.65,503.9579773,0.588599741,37.81745626
40.7,502.7704773,0.58950001,37.81829359
40.74,501.704071,0.590248644,37.81894971
40.79,500.6943054,0.590999186,37.81980325
40.85,499.4999695,0.592199564,37.82078744
40.9,498.304657,0.593099833,37.8216076
40.94,497.266571,0.593849421,37.82227232
40.98,496.1161804,0.594599962,37.82293703
41.02,494.9482117,0.595199466,37.82361795
41.09,493.8414001,0.596549869,37.82479097
41.15,492.7134705,0.597599208,37.82576658
41.2,491.63974,0.598499477,37.8266039
41.25,490.4610291,0.599399745,37.82744886
41.3,489.4444275,0.600299835,37.82826902
41.34,488.4082947,0.601049423,37.82894136
41.39,487.2002869,0.601949692,37.82976247
41.44,486.0352478,0.602849305,37.83060743
41.48,484.8614197,0.603600025,37.83127119
41.53,483.6914978,0.604499459,37.83209993
41.59,482.4903259,0.605698228,37.83308507
41.63,481.4346619,0.606299877,37.83374883
41.66,480.4268494,0.606899738,37.83426572
41.71,479.3457947,0.607799292,37.83511068
41.76,478.217865,0.608550012,37.83594801
41.81,476.9737244,0.609599173,37.83677579
41.87,475.9219666,0.610649168,37.83776857
41.91,474.8995056,0.611249983,37.83844949
41.95,473.6563416,0.611999989,37.8391142
41.99,472.4805603,0.612899184,37.8397627
42.04,471.377533,0.613649726,37.84059049
42.09,470.3052673,0.614549994,37.84141923
42.13,469.2232361,0.6153,37.84210016
42.18,467.9195251,0.616348624,37.84294511
42.23,466.9141541,0.61724931,37.84376623
42.26,465.8418884,0.617699444,37.84426595
42.32,464.5850525,0.618898213,37.84526731
42.37,463.4878845,0.619499981,37.84610368
42.41,462.3111267,0.620399475,37.84676839
42.48,461.1092224,0.621749163,37.84791662
42.53,460.0057068,0.622648895,37.84875394
42.57,458.7557068,0.623398602,37.84942628
42.61,457.5799255,0.624148607,37.85010721
42.66,456.4324646,0.625049889,37.85094358
42.7,455.1824646,0.62564975,37.85160066
42.74,454.0525818,0.626399457,37.852273
42.78,452.922699,0.627149165,37.85294534
42.81,451.8338318,0.627749979,37.8534546
42.85,450.759613,0.628499568,37.85411836
42.89,449.6492615,0.629249156,37.85476686
42.93,448.6204529,0.629999697,37.85542299
42.97,447.5179138,0.630749285,37.85609628
43.01,446.4563904,0.631349146,37.85676862
43.06,445.3147888,0.632250011,37.85761358
43.09,444.2444763,0.632849991,37.85811426
43.14,442.9788513,0.63389945,37.85893442
43.17,441.9202576,0.634199977,37.85944273
43.21,440.6663513,0.635100007,37.86011602
43.24,439.6126404,0.635848224,37.86062433
43.27,438.575531,0.636299193,37.86113264
43.3,437.4134216,0.636899054,37.86163332
43.33,436.3333435,0.637499869,37.86212541
43.36,435.0247498,0.638098776,37.86261751
43.38,433.9739685,0.638548911,37.86293794
43.41,432.544281,0.639148772,37.86343767
43.43,431.5364685,0.639449179,37.86377431
43.45,430.4700623,0.639899313,37.86411096
43.49,429.184906,0.64049983,37.8647833
43.52,428.0501404,0.641099989,37.86528398
43.56,426.7796326,0.641849577,37.86595632
43.59,425.7229919,0.642599463,37.86646558
43.62,424.7132263,0.642899752,37.8669491
43.65,423.7073669,0.643499732,37.86745836
43.68,422.6351013,0.64410001,37.86796667
43.71,421.6194763,0.644699872,37.86847498
43.75,420.3362732,0.645599186,37.86914827
43.8,419.0257263,0.646349847,37.86995222
43.84,417.7366638,0.647099435,37.87062456
43.87,416.3401794,0.647699296,37.87111665
43.91,415.2366638,0.648449838,37.87178899
43.94,414.0354919,0.648899972,37.87230588
43.98,412.6653748,0.649649978,37.87296297
44.01,411.4720154,0.65024972,37.87346269
44.04,410.2727966,0.650849998,37.87395479
44.08,408.8841248,0.651600003,37.8746195
44.11,407.5540466,0.652199447,37.87512876
44.15,406.1360779,0.652949154,37.87580968
44.18,404.8704529,0.653549969,37.87630941
44.21,403.6985779,0.654148877,37.87680151
44.24,402.4056091,0.654599965,37.87730218
44.27,401.0989685,0.655199826,37.87778665
44.31,399.997406,0.655949414,37.87844278
44.35,398.5813904,0.656699002,37.8791237
44.38,397.2220154,0.657299817,37.87963201
44.4,396.1009216,0.657749951,37.87996007
44.42,394.8899841,0.658049405,37.88028814
44.44,393.6556091,0.658499539,37.88063337
44.46,392.5149841,0.658800006,37.88095285
44.48,391.3196716,0.659399867,37.88127328
44.51,389.9388123,0.659998775,37.88178159
44.54,388.6184998,0.660598636,37.88228227
44.58,387.3597107,0.661199987,37.88295461
44.62,386.2356873,0.662099302,37.88362695
44.66,384.9046326,0.662849844,37.88429166
44.7,383.6165466,0.663748205,37.88496496
44.74,382.2405701,0.664349198,37.8856125
44.8,381.0447693,0.665548921,37.88662149
44.85,379.8865662,0.666449308,37.88745882
44.89,378.6287537,0.66704917,37.88813116
44.93,377.5828552,0.667799711,37.88877966
44.98,376.2889099,0.668699741,37.88961603
45.02,375.2010498,0.669449866,37.89028026
45.07,373.9569092,0.670350015,37.89112522
45.13,372.8309326,0.671400011,37.89211036
45.17,371.6219482,0.67214942,37.89276649
45.2,370.4578857,0.672899425,37.89325859
45.24,369.2332764,0.673648238,37.89393951
45.29,368.1551514,0.674250007,37.89478447
45.34,367.032959,0.675449431,37.89561321
45.38,365.9216309,0.676049471,37.89627697
45.42,364.8366699,0.676799595,37.89692546
45.47,363.572998,0.677550018,37.89777042
45.5,362.4870605,0.678299606,37.8982711
45.53,361.1999512,0.678749979,37.89877941
45.56,360.0183105,0.67934972,37.8992715
45.59,358.8347168,0.679949999,37.8997636
45.62,357.8181152,0.680399716,37.90025569
45.65,356.720459,0.680999994,37.90075637
45.68,355.5036621,0.681749582,37.90125705
45.71,353.9450684,0.682200015,37.90177394
45.74,352.6442871,0.682799697,37.90227462
45.76,351.626709,0.683248878,37.9026189
45.79,350.376709,0.683699965,37.90310241
45.83,348.9440918,0.684449971,37.90377571
45.86,347.9089355,0.68519944,37.9042678
45.89,346.6901855,0.685649574,37.90477611
45.92,345.3210449,0.686249435,37.90526821
45.95,343.9675293,0.686850011,37.90577747
45.98,342.5749512,0.687449872,37.90628578
46,341.5495605,0.687900007,37.90660621
46.03,340.2858887,0.688498914,37.90708114
46.06,338.8171387,0.688950002,37.9075904
46.08,337.6374512,0.689549863,37.90790988
46.11,336.2409668,0.690299451,37.90841915
46.13,335.2331543,0.690450013,37.90876342
46.16,333.7019043,0.691200018,37.9092641
46.19,332.1530762,0.691649973,37.90977241
46.21,331.0241699,0.692248881,37.91010906
46.23,329.9831543,0.69239974,37.91044475
46.25,328.9597168,0.692999601,37.91076519
46.27,327.8093262,0.693448246,37.91110088
46.3,326.4343262,0.693899155,37.91159393
46.33,325.2097168,0.694499016,37.91209365
46.36,324.1413574,0.69494915,37.91260292
46.39,323.0437012,0.695849419,37.91311122
46.42,321.7429199,0.696299195,37.91360332
46.44,320.6296387,0.696449995,37.91393997
46.47,319.2019043,0.697199702,37.91443206
46.5,317.9343262,0.697650015,37.91491558
46.54,316.595459,0.698399723,37.91557266
46.57,315.4938965,0.69914943,37.91608097
46.6,314.0856934,0.699599981,37.91658927
46.63,312.4938965,0.700348616,37.91710617
46.66,311.1032715,0.700799167,37.91760685
46.7,309.9606934,0.701550007,37.91827919
46.73,308.9216309,0.702149868,37.91877128
46.76,307.6618652,0.702748775,37.91928054
46.79,306.5759277,0.703199863,37.91977264
46.82,305.2126465,0.703798771,37.92028095
46.86,304.1149902,0.704699993,37.92095424
46.89,302.9353027,0.705149174,37.92145397
46.93,301.6403809,0.705899477,37.92210247
46.96,300.2907715,0.706349969,37.92258598
46.99,299.0895996,0.707099438,37.92308666
47.03,298.0759277,0.707849026,37.92375995
47.07,296.8688965,0.708450019,37.92444088
47.1,295.7321777,0.70905,37.9249406
47.13,294.3864746,0.70964998,37.92544986
47.16,293.2419434,0.710249841,37.92594196
47.2,292.0524902,0.710849702,37.9266143
47.24,290.8425293,0.711898208,37.92728759
47.27,289.8249512,0.712199986,37.9277959
47.3,288.7175293,0.713098884,37.92830421
47.34,287.4509277,0.713698924,37.92896892
47.37,286.3864746,0.714150012,37.9294448
47.4,285.2243652,0.714898646,37.92994548
47.43,284.0095215,0.715349972,37.93044521
47.46,282.6462402,0.715949833,37.93093731
47.49,281.5192871,0.716549873,37.93143798
47.51,280.4724121,0.716849446,37.93178321
47.54,279.3005371,0.717599452,37.93228294
47.57,277.7731934,0.718199849,37.9327922
47.59,276.767334,0.718349993,37.93311168
47.63,275.079834,0.719249308,37.93379261
47.65,273.954834,0.719549716,37.93411304
47.69,272.9245605,0.720449209,37.93479301
47.72,271.4245605,0.721049428,37.93529369
47.76,270.1364746,0.721798658,37.9359832
47.78,268.9958496,0.722248197,37.93631889
47.81,267.8259277,0.722699165,37.93680336
47.84,266.4899902,0.723299444,37.93728782
47.87,265.4450684,0.724049985,37.93777992
47.9,264.1052246,0.724499166,37.93828823
47.92,262.9919434,0.724799573,37.93862487
47.95,261.4841309,0.725549161,37.93913318
47.98,260.0368652,0.726000011,37.93963386
48.01,258.8161621,0.726748645,37.94013359
48.04,257.2399902,0.727199197,37.94064285
48.07,255.9919586,0.727948248,37.94112636
48.1,254.6247711,0.728250027,37.94162704
48.13,253.3747711,0.728999436,37.94212772
48.16,251.7810211,0.729599297,37.9426284
48.19,250.4099274,0.730199158,37.94314434
48.22,249.0974274,0.730649292,37.94363739
48.24,248.0935211,0.731099427,37.94396545
48.27,246.7888336,0.731849968,37.94446518
48.3,245.6443024,0.732299209,37.94494964
48.33,244.3318024,0.73289907,37.94545032
48.36,243.1560211,0.733649611,37.94595863
48.39,241.9255524,0.734099448,37.94645073
48.42,240.5661774,0.734849989,37.94696762
48.44,239.4782867,0.734999716,37.94729568
48.46,238.200943,0.735450029,37.94762374
48.48,237.0017242,0.736048937,37.94796039
48.5,235.4079742,0.736199975,37.94828846
48.52,234.1150055,0.73664999,37.94861652
48.54,232.5329742,0.737399578,37.94894458
48.56,231.029068,0.73755002,37.94928123
48.58,229.4157867,0.738148928,37.94961788
48.6,227.888443,0.738599062,37.94996215
48.62,226.2126617,0.738899469,37.9502988
48.64,224.872818,0.739498377,37.95063449
48.66,223.3689117,0.73979944,37.95096256
48.68,222.1618805,0.740249574,37.95129921
48.7,220.9157867,0.740698755,37.95162727
48.72,219.5212555,0.74129957,37.95195533
48.74,217.9626617,0.741599441,37.9522834
48.76,216.419693,0.742048204,37.95262004
48.78,214.6462555,0.742499292,37.95294811
48.8,213.0954742,0.742949426,37.95328476
48.82,211.732193,0.743398249,37.95362045
48.84,210.404068,0.743699431,37.9539571
48.86,208.9079742,0.744299293,37.95430137
48.88,207.5329742,0.744599462,37.95462944
48.9,206.2556305,0.745048642,37.95496608
48.92,204.794693,0.74549973,37.95529415
48.94,203.3298492,0.745948911,37.95562221
48.96,202.2517242,0.746249318,37.95595886
48.98,200.8610992,0.746699452,37.95629551
49,199.513443,0.74729836,37.95660736
49.02,198.247818,0.747599423,37.95694305
49.04,197.0818024,0.748049557,37.9572797
49.06,195.9568024,0.748498738,37.95761634
49.09,194.4216461,0.749099553,37.95813324
49.11,193.2458649,0.749548733,37.95845272
49.14,191.7985992,0.750149429,37.9589534
49.16,190.6267242,0.750599563,37.95927288
49.18,189.5017242,0.751048744,37.95960952
49.2,188.4001617,0.751349449,37.959929
49.22,187.372818,0.751799583,37.96025802
49.24,186.122818,0.752248764,37.9606023
49.26,185.0056305,0.752698898,37.96093036
49.28,183.7439117,0.753000021,37.96127464
49.3,182.5954742,0.753449202,37.96161129
49.33,181.200943,0.754198194,37.96211196
49.35,180.1345367,0.754499555,37.96244766
49.38,178.6189117,0.754949987,37.96295692
49.41,177.1267242,0.755699575,37.96344043
49.44,175.7302399,0.756299973,37.96394111
49.47,174.3767242,0.756899714,37.96443321
49.5,172.8923492,0.757499993,37.96493389
49.52,171.482193,0.758099854,37.96526958
49.54,170.075943,0.758399308,37.96561481
49.56,168.6462555,0.758849978,37.96593429
49.58,167.1423492,0.759299994,37.96627094
49.6,165.6618805,0.759599447,37.966599
49.62,164.5056305,0.760049999,37.96692707
49.64,162.9314117,0.76064986,37.9672475
49.66,161.4626617,0.760949314,37.96759178
49.68,160.0837555,0.761399448,37.96791984
49.7,158.6657867,0.761849582,37.96824791
49.72,157.1032867,0.762298763,37.96860076
49.74,155.3064117,0.762899578,37.96894504
49.75,154.2829742,0.763049304,37.96910907
49.77,152.1501617,0.763499439,37.96944572
49.78,150.9548492,0.763798892,37.96960975
49.79,149.7048492,0.763949573,37.96978237
49.8,148.3689117,0.7640993,37.9699464
49.81,147.1032867,0.764549434,37.97011043
49.82,145.6892242,0.764848888,37.97027446
49.83,144.6110992,0.764999568,37.97044612
49.84,143.5564117,0.765299022,37.97061874
49.86,141.669693,0.765749156,37.9709468
49.88,140.1657867,0.766349971,37.97127487
49.9,138.6814117,0.766649425,37.97160293
49.91,137.9079742,0.766948879,37.97177555
